Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
leptidea_sinapisG00000010847	cg12262	scaffold_0	+	2502021	2526159	114.783432	49.150414	68.663597
leptidea_sinapisG00000015250	angptl1	scaffold_0	+	2679251	2697279	1.695431	0.616742	0.861594
leptidea_sinapisG00000008906	ph-p	scaffold_0	-	2706394	2734956	0.000000	0.000000	0.000000
leptidea_sinapisG00000002425	-	scaffold_0	-	2763795	2765556	1.084942	0.394666	0.551352
leptidea_sinapisG00000006393	spag17	scaffold_0	-	2811561	2824672	0.210114	0.076433	0.106777
leptidea_sinapisG00000005465	scu	scaffold_0	-	2663253	2674143	194.914154	70.903320	99.052620
leptidea_sinapisG00000009848	spsb3_2	scaffold_0	+	2838540	2850024	1.511660	0.549892	0.768204
leptidea_sinapisG00000006589	lyplal1	scaffold_0	-	2828747	2833331	18.367205	6.681382	9.333954
leptidea_sinapisG00000015107	mbtps1	scaffold_0	+	2858276	2889027	1.294014	0.470719	0.657600
leptidea_sinapisG00000000605	accoas	scaffold_0	+	2900861	2937710	1.139014	0.541592	0.756609
leptidea_sinapisG00000013843	-	scaffold_0	-	2961938	2971572	100.606598	36.597355	51.126858
leptidea_sinapisG00000012818	surf1	scaffold_0	+	2977662	2979929	37.720188	13.721356	19.168867
leptidea_sinapisG00000015159	ankrd12	scaffold_0	-	2984396	3017837	12.820420	4.663645	6.515156
leptidea_sinapisG00000007243	ptges2	scaffold_0	+	3021464	3038013	10.514755	3.824920	5.343450
leptidea_sinapisG00000004206	mdr49	scaffold_0	+	3182774	3221894	0.444259	0.161607	0.225766
leptidea_sinapisG00000015423	clk_2	scaffold_0	-	3228071	3263514	0.104337	0.038168	0.053321
leptidea_sinapisG00000002269	-	scaffold_0	-	3289293	3289774	0.839080	0.305230	0.426409
leptidea_sinapisG00000014203	lonrf3_2	scaffold_0	+	3264717	3277317	0.458711	0.166864	0.233110
leptidea_sinapisG00000007157	bdp1	scaffold_0	-	3315903	3335150	26.083771	9.488414	13.255404
leptidea_sinapisG00000005250	zdhhc16	scaffold_0	+	3349461	3358413	5.999276	2.182338	3.048747
leptidea_sinapisG00000009786	yin_3	scaffold_0	-	3392187	3435366	9.752935	3.547795	4.956304
leptidea_sinapisG00000015495	estj_4	scaffold_0	+	3393203	3395567	0.000000	0.000000	0.000000
leptidea_sinapisG00000010316	smoc1	scaffold_0	+	3451610	3488920	15.666318	5.698888	7.961401
leptidea_sinapisG00000002507	cep350	scaffold_0	-	3488954	3501516	1.963779	0.715145	0.999064
leptidea_sinapisG00000010916	-	scaffold_0	+	3509457	3514588	1.618114	0.588616	0.822303
leptidea_sinapisG00000011741	usp-46	scaffold_0	+	3556063	3570246	2.677852	0.974114	1.360847
leptidea_sinapisG00000005476	-	scaffold_0	+	3707877	3708403	14.168889	5.154173	7.200429
leptidea_sinapisG00000002935	ddr2_2	scaffold_0	-	3729389	3763162	0.000000	0.000000	0.000000
leptidea_sinapisG00000004976	atpsynbeta	scaffold_0	+	3955536	3957086	1.957447	0.712054	0.994747
leptidea_sinapisG00000008243	-	scaffold_0	-	3580569	3593176	0.000000	0.000000	0.000000
leptidea_sinapisG00000013083	uqcrfs1_2	scaffold_0	+	3597830	3598666	7.531661	2.739769	3.827484
leptidea_sinapisG00000014849	-	scaffold_0	+	3604623	3607794	16.251215	6.399107	8.939613
leptidea_sinapisG00000014398	-	scaffold_0	-	3610323	3610607	0.635088	0.231024	0.322743
leptidea_sinapisG00000007904	pgant35a	scaffold_0	+	3639854	3655305	0.917059	0.333596	0.466036
leptidea_sinapisG00000009984	ddr1	scaffold_0	-	3683305	3689872	0.000000	0.000000	0.000000
leptidea_sinapisG00000010472	-	scaffold_0	+	4026660	4048259	213.623245	77.709068	108.560318
leptidea_sinapisG00000008341	-	scaffold_0	-	4103604	4130296	3.408109	1.326473	1.853096
leptidea_sinapisG00000007793	per	scaffold_0	-	4139394	4187243	2.594193	0.946123	1.321743
leptidea_sinapisG00000003525	-	scaffold_0	-	4212576	4218175	0.242888	0.091457	0.127766
leptidea_sinapisG00000014262	fln	scaffold_0	+	4061670	4063239	525.470520	191.148804	267.036713
leptidea_sinapisG00000006431	-	scaffold_0	-	4061957	4065912	3.871073	1.408168	1.967225
leptidea_sinapisG00000014279	cg1139_7	scaffold_0	-	4223866	4237471	3.237365	1.177646	1.645183
leptidea_sinapisG00000014387	-	scaffold_0	-	4349616	4349906	2.185567	0.795037	1.110674
leptidea_sinapisG00000002218	pde7a	scaffold_0	-	4350556	4353272	0.000000	0.000000	0.000000
leptidea_sinapisG00000000555	spg7	scaffold_0	+	4319095	4337749	8.948361	3.255118	4.547431
leptidea_sinapisG00000007616	scai	scaffold_0	-	4546905	4552512	0.000000	0.000000	0.000000
leptidea_sinapisG00000001584	sdhc	scaffold_0	+	4594234	4614948	1.845752	0.671424	0.937985
leptidea_sinapisG00000014225	-	scaffold_0	-	4523818	4537083	12.752743	4.639026	6.480764
leptidea_sinapisG00000006749	sdha_3	scaffold_0	+	4691161	4737882	7.228741	2.629577	3.673544
leptidea_sinapisG00000008324	iqca1l	scaffold_0	-	4852145	4854853	1.675526	0.609501	0.851479
leptidea_sinapisG00000001430	-	scaffold_0	+	4900298	4905317	1.679861	0.611078	0.853682
leptidea_sinapisG00000005384	-	scaffold_0	-	4915100	4921091	161.134521	58.615410	81.886292
leptidea_sinapisG00000003215	bab1	scaffold_0	+	5364908	5368020	0.924211	0.336197	0.469671
leptidea_sinapisG00000007878	cnot1	scaffold_0	+	4924193	4955587	8.506140	3.094252	4.322700
leptidea_sinapisG00000003955	bab1_2	scaffold_0	+	5057913	5059975	0.000000	0.000000	0.000000
leptidea_sinapisG00000004920	ago	scaffold_0	-	5380008	5404983	1.923152	0.699579	0.977319
leptidea_sinapisG00000014399	-	scaffold_0	-	5427086	5427994	6.506746	2.366939	3.306636
leptidea_sinapisG00000014826	-	scaffold_0	-	5434315	5441313	9.950483	3.619657	5.056695
leptidea_sinapisG00000006254	cg1139_2	scaffold_0	-	5443786	5452099	0.525659	0.191217	0.267132
leptidea_sinapisG00000008418	cg1139_4	scaffold_0	+	5454151	5487601	0.286350	0.104165	0.145519
leptidea_sinapisG00000002912	-	scaffold_0	-	5685596	5687614	4.671939	1.699497	2.374213
leptidea_sinapisG00000010288	hlf	scaffold_0	-	5489900	5516497	2.871867	1.062341	1.484100
leptidea_sinapisG00000002994	h2b_2	scaffold_0	+	5588511	5595432	0.000000	0.000000	0.000000
leptidea_sinapisG00000012950	ga12348	scaffold_0	+	5693822	5695624	4.573171	1.663568	2.324021
leptidea_sinapisG00000006258	asrij	scaffold_0	+	5696276	5700425	29.563770	10.754322	15.023890
leptidea_sinapisG00000009496	-	scaffold_0	-	5740332	5750310	0.797156	0.289979	0.405103
leptidea_sinapisG00000005020	-	scaffold_0	-	5777050	5790348	9.522556	3.463991	4.839229
leptidea_sinapisG00000014797	ctcf	scaffold_0	-	5701577	5723853	21.302494	7.749142	10.825626
leptidea_sinapisG00000001103	napg	scaffold_0	+	5791850	5799822	6.800285	2.473719	3.455809
leptidea_sinapisG00000006494	-	scaffold_0	-	5803110	5804468	2.822644	1.026785	1.434428
leptidea_sinapisG00000010440	-	scaffold_0	+	5839499	5845422	0.000000	0.000000	0.000000
leptidea_sinapisG00000015230	tpc1	scaffold_0	-	5849213	5859816	0.000000	0.000000	0.000000
leptidea_sinapisG00000006920	pde-5	scaffold_0	+	5871055	5898773	1.956350	0.711655	0.994189
leptidea_sinapisG00000009844	mif_2	scaffold_0	-	5988610	5989938	59.037670	21.475954	30.002111
leptidea_sinapisG00000011132	cyp303a1	scaffold_0	-	5999320	6001087	3.593854	1.307325	1.826346
leptidea_sinapisG00000000954	otud1	scaffold_0	-	6054381	6054812	0.259259	0.094310	0.131752
leptidea_sinapisG00000013321	-	scaffold_0	+	6079297	6079845	0.000000	0.000000	0.000000
leptidea_sinapisG00000015299	klf7	scaffold_0	+	6129055	6138228	3.129433	1.138384	1.590334
leptidea_sinapisG00000006675	act	scaffold_0	-	6147710	6149326	2.514901	0.914838	1.278037
leptidea_sinapisG00000002371	enkur	scaffold_0	-	6277515	6283564	6.310614	2.295593	3.206965
leptidea_sinapisG00000009672	-	scaffold_0	-	6310609	6311367	8.844532	3.217348	4.494666
leptidea_sinapisG00000010324	pdpr	scaffold_0	+	6285341	6304791	16.996464	6.182751	8.637362
leptidea_sinapisG00000000950	slc35c2	scaffold_0	+	6327751	6337845	1.568596	0.570603	0.797138
leptidea_sinapisG00000013055	cg14043	scaffold_0	-	6344524	6346155	9.102942	3.311349	4.625987
leptidea_sinapisG00000012196	rcc2	scaffold_0	-	6352236	6359940	2.128119	0.774139	1.081480
leptidea_sinapisG00000006209	ssu72_2	scaffold_0	-	6364171	6364749	14.972366	5.446451	7.608745
leptidea_sinapisG00000006670	-	scaffold_0	-	6372156	6373778	0.929348	0.338066	0.472282
leptidea_sinapisG00000001607	-	scaffold_0	-	6375476	6414512	0.000000	0.000000	0.000000
leptidea_sinapisG00000013230	alphatub84b_2	scaffold_0	+	6420530	6421882	61.097557	22.225271	31.048914
leptidea_sinapisG00000008575	-	scaffold_0	-	6427903	6431875	0.000000	0.000000	0.000000
leptidea_sinapisG00000003079	glut1	scaffold_0	-	6440470	6458443	0.000000	0.000000	0.000000
leptidea_sinapisG00000004624	-	scaffold_0	+	6442796	6443874	0.000000	0.000000	0.000000
leptidea_sinapisG00000003408	plxdc2	scaffold_0	+	6513366	6550667	14.730469	5.589298	7.808303
leptidea_sinapisG00000006729	ttk	scaffold_0	+	6569140	6582144	3.693501	1.343573	1.876985
leptidea_sinapisG00000009993	spbc1773.06c	scaffold_0	-	6555249	6564660	30.923136	12.019995	16.792048
leptidea_sinapisG00000001163	ptp61f	scaffold_0	-	6590936	6620111	10.815925	3.934475	5.496500
leptidea_sinapisG00000004588	pex16	scaffold_0	-	6640542	6641516	13.114872	4.770757	6.664793
leptidea_sinapisG00000013804	arfgap1	scaffold_0	+	6621697	6637397	15.587556	8.575914	11.980635
leptidea_sinapisG00000006214	qsox1	scaffold_0	+	6642902	6648241	21.358927	7.922795	11.068221
leptidea_sinapisG00000007848	flo1	scaffold_0	-	6652885	6675272	4.658673	1.694671	2.367472
leptidea_sinapisG00000014769	-	scaffold_0	+	6747764	6790327	10.862467	3.951406	5.520152
leptidea_sinapisG00000008408	-	scaffold_3	-	248523	254448	0.454902	0.165478	0.231175
leptidea_sinapisG00000015202	-	scaffold_3	-	690749	722344	0.139869	0.050880	0.071079
leptidea_sinapisG00000008824	-	scaffold_3	+	726580	729974	24.488201	8.907997	12.444558
leptidea_sinapisG00000006656	-	scaffold_3	-	731213	734710	8.700331	3.164893	4.421385
leptidea_sinapisG00000012864	-	scaffold_3	-	784388	800282	3.378664	1.229046	1.716989
leptidea_sinapisG00000009758	-	scaffold_3	+	948997	965905	0.000000	0.000000	0.000000
leptidea_sinapisG00000003413	-	scaffold_3	-	978672	1000251	14.468618	5.263205	7.352747
leptidea_sinapisG00000004290	-	scaffold_3	-	1005612	1042803	0.559870	0.206156	0.288002
leptidea_sinapisG00000005557	-	scaffold_3	+	1612838	1619177	6.464206	2.351465	3.285018
leptidea_sinapisG00000004669	-	scaffold_3	-	1627948	1629297	0.303704	0.110477	0.154338
leptidea_sinapisG00000011589	-	scaffold_3	+	1414873	1545370	0.000000	0.000000	0.000000
leptidea_sinapisG00000004448	-	scaffold_3	-	1425276	1474816	9.270195	3.396736	4.745273
leptidea_sinapisG00000013324	-	scaffold_3	-	1543852	1547704	6.406505	2.330475	3.255695
leptidea_sinapisG00000011270	-	scaffold_3	-	1641174	1724257	2.661729	1.047282	1.463064
leptidea_sinapisG00000003782	-	scaffold_3	+	1970259	1971020	49.266403	17.921488	25.036491
leptidea_sinapisG00000007418	-	scaffold_3	-	1976828	2024257	5.322307	1.936079	2.704721
leptidea_sinapisG00000009300	-	scaffold_3	-	2036352	2077691	12.715748	4.703077	6.570243
leptidea_sinapisG00000004576	-	scaffold_3	+	2080937	2120927	8.381397	3.048875	4.259307
leptidea_sinapisG00000009732	-	scaffold_3	+	2467050	2506772	3.403112	1.237940	1.729413
leptidea_sinapisG00000014782	-	scaffold_3	-	2762226	2785862	3.728621	1.356349	1.894832
leptidea_sinapisG00000010060	-	scaffold_3	-	2521144	2540004	48.427757	19.419453	27.129162
leptidea_sinapisG00000001485	-	scaffold_3	-	2548245	2564184	4.108260	1.494449	2.087760
leptidea_sinapisG00000001400	-	scaffold_3	+	2584945	2607723	0.000000	0.000000	0.000000
leptidea_sinapisG00000001622	-	scaffold_3	-	2597152	2609039	4.812515	1.750634	2.445652
leptidea_sinapisG00000012225	-	scaffold_3	-	2914666	2921621	47.766308	17.375803	24.274162
leptidea_sinapisG00000015200	-	scaffold_3	+	2927995	2929482	17.502508	6.366834	8.894527
leptidea_sinapisG00000015483	-	scaffold_3	+	2940178	2955490	8.842155	3.216484	4.493458
leptidea_sinapisG00000012181	-	scaffold_3	-	2964919	2967225	37.780247	17.113483	23.907700
leptidea_sinapisG00000000493	-	scaffold_3	-	2970568	2984854	9.438949	3.433577	4.796741
leptidea_sinapisG00000008190	-	scaffold_3	+	2989131	2991449	126.738350	46.103222	64.406647
leptidea_sinapisG00000001394	-	scaffold_3	+	2999158	3000423	4.308057	1.567128	2.189294
leptidea_sinapisG00000001221	-	scaffold_3	-	3000552	3009130	0.000000	0.000000	0.000000
leptidea_sinapisG00000009831	-	scaffold_3	+	3000734	3002200	0.000000	0.000000	0.000000
leptidea_sinapisG00000006580	-	scaffold_3	+	3003313	3008043	4.960328	1.804403	2.520769
leptidea_sinapisG00000007250	-	scaffold_3	-	3258685	3268398	0.000000	0.000000	0.000000
leptidea_sinapisG00000013777	-	scaffold_3	+	3324947	3334713	0.000000	0.000000	0.000000
leptidea_sinapisG00000000678	-	scaffold_3	+	3513836	3595398	1.217414	0.442855	0.618673
leptidea_sinapisG00000009579	-	scaffold_3	-	3595745	3598684	3.289796	1.196719	1.671828
leptidea_sinapisG00000009153	-	scaffold_3	-	3010021	3075033	9.726569	3.538204	4.942905
leptidea_sinapisG00000001750	-	scaffold_3	-	3786650	3819848	0.000000	0.000000	0.000000
leptidea_sinapisG00000011213	-	scaffold_3	-	3826982	3827878	15.780378	5.740380	8.019365
leptidea_sinapisG00000013992	-	scaffold_3	+	3833376	3836535	4.991837	1.815865	2.536781
leptidea_sinapisG00000008029	-	scaffold_3	+	3601078	3610560	5.209629	1.895091	2.647460
leptidea_sinapisG00000001750	-	scaffold_3	-	3732131	3786638	0.396569	0.144259	0.201531
leptidea_sinapisG00000000286	-	scaffold_3	-	3844686	3845891	32.560532	11.844444	16.546803
leptidea_sinapisG00000001057	-	scaffold_3	+	3898306	3911035	0.974120	0.369769	0.516570
leptidea_sinapisG00000004424	-	scaffold_3	-	3867089	3884845	32.367886	11.774366	16.448902
leptidea_sinapisG00000008763	-	scaffold_3	+	3918504	3939397	350.679077	127.565445	178.210144
leptidea_sinapisG00000007603	-	scaffold_3	+	3972569	3993088	13.217474	4.808080	6.716934
leptidea_sinapisG00000011644	-	scaffold_3	+	3941898	3962114	233.870071	85.074196	118.849464
leptidea_sinapisG00000005247	-	scaffold_3	+	4006820	4014425	67.858948	24.684841	34.484955
leptidea_sinapisG00000008353	-	scaffold_3	-	4016244	4055610	10.828491	3.939047	5.502886
leptidea_sinapisG00000008053	-	scaffold_3	+	4062404	4078100	0.240406	0.087452	0.122171
leptidea_sinapisG00000001929	-	scaffold_3	-	4082006	4130640	0.000000	0.000000	0.000000
leptidea_sinapisG00000015574	-	scaffold_3	+	4258220	4260879	4.550724	1.655403	2.312614
leptidea_sinapisG00000006519	-	scaffold_3	+	4268208	4275952	10.193323	3.707994	5.180103
leptidea_sinapisG00000009234	-	scaffold_3	-	4289037	4297356	5.404736	1.966064	2.746610
leptidea_sinapisG00000001455	-	scaffold_3	+	4484577	4494785	2.810046	1.022202	1.428026
leptidea_sinapisG00000009973	-	scaffold_3	-	4503807	4524846	1.202327	0.549640	0.767852
leptidea_sinapisG00000011412	-	scaffold_3	+	4522010	4524862	11.862069	4.315028	6.028136
leptidea_sinapisG00000003385	-	scaffold_3	+	4573935	4590682	3.810294	1.386059	1.936338
leptidea_sinapisG00000012441	-	scaffold_3	-	4536638	4561244	1.055735	0.384041	0.536510
leptidea_sinapisG00000011815	-	scaffold_3	+	4600932	4602749	24.100763	8.767060	12.247668
leptidea_sinapisG00000007171	-	scaffold_3	-	4605440	4605892	9.037528	3.287554	4.592744
leptidea_sinapisG00000008074	-	scaffold_3	+	4609872	4613132	1.970868	0.716937	1.001567
leptidea_sinapisG00000003423	-	scaffold_3	-	4616738	4618587	56.786243	20.656958	28.857967
leptidea_sinapisG00000002900	-	scaffold_3	-	4620128	4641540	0.000000	0.000000	0.000000
leptidea_sinapisG00000005881	-	scaffold_3	+	4624437	4634867	10.878327	3.957176	5.528212
leptidea_sinapisG00000006974	-	scaffold_2	+	28963	30013	1.308422	0.475961	0.664922
leptidea_sinapisG00000000695	spac3h8.02	scaffold_2	-	34828	38930	3.426092	1.246299	1.741092
leptidea_sinapisG00000012435	rdga_3	scaffold_2	-	64492	88488	1.489282	0.548274	0.765944
leptidea_sinapisG00000009784	-	scaffold_2	-	44341	48029	125.230515	45.554718	63.640377
leptidea_sinapisG00000007378	egh	scaffold_2	-	369650	386360	15.024756	5.535340	7.732923
leptidea_sinapisG00000014424	dennd5b	scaffold_2	+	390883	433201	0.386577	0.140624	0.196453
leptidea_sinapisG00000009036	-	scaffold_2	+	439628	502474	4.098312	2.016531	2.817113
leptidea_sinapisG00000010078	mtssb	scaffold_2	+	519189	520799	24.394873	8.874048	12.397129
leptidea_sinapisG00000014049	capr	scaffold_2	-	510529	515543	122.574364	44.588497	62.290558
leptidea_sinapisG00000001633	-	scaffold_2	+	654895	656321	2.694116	0.980030	1.369112
leptidea_sinapisG00000003884	tubgcp2	scaffold_2	+	728542	745167	0.000000	0.000000	0.000000
leptidea_sinapisG00000005686	aop	scaffold_2	-	521907	542127	24.627094	8.958522	12.515141
leptidea_sinapisG00000001883	-	scaffold_2	+	782433	783668	0.000000	0.000000	0.000000
leptidea_sinapisG00000009339	pain	scaffold_2	-	748392	751244	4.781633	1.739400	2.429958
leptidea_sinapisG00000012204	dnm1l	scaffold_2	-	792116	827022	5.557631	2.021682	2.824310
leptidea_sinapisG00000010285	tiprl	scaffold_2	+	827692	831214	10.243560	3.726268	5.205633
leptidea_sinapisG00000003427	twk-7	scaffold_2	+	916033	958075	13.637962	5.344877	7.466844
leptidea_sinapisG00000006553	-	scaffold_2	+	995925	998072	0.000000	0.000000	0.000000
leptidea_sinapisG00000014074	-	scaffold_2	+	832846	838662	0.000000	0.000000	0.000000
leptidea_sinapisG00000007173	-	scaffold_2	+	838697	913769	28.357412	10.315490	14.410837
leptidea_sinapisG00000003830	anon-3b1.2_4	scaffold_2	-	864117	887364	1084.898560	394.650208	551.330139
leptidea_sinapisG00000002968	ovo	scaffold_2	+	1267574	1288783	11.324752	4.166633	5.820826
leptidea_sinapisG00000007333	-	scaffold_2	+	1002374	1036259	3.033492	1.103484	1.541578
leptidea_sinapisG00000001653	cyp4g15	scaffold_2	-	1035044	1041873	1120.165527	407.479187	569.252258
leptidea_sinapisG00000009665	-	scaffold_2	+	1292310	1312267	169.419601	61.629246	86.096649
leptidea_sinapisG00000006509	cg9940	scaffold_2	-	1319116	1346112	2.678699	1.414512	1.976086
leptidea_sinapisG00000012732	nnad	scaffold_2	+	1363487	1383577	0.000000	0.000000	0.000000
leptidea_sinapisG00000001440	-	scaffold_2	-	1384735	1389417	0.000000	0.000000	0.000000
leptidea_sinapisG00000005571	exd1gg16118	scaffold_2	+	1404591	1407442	38.043026	13.856203	19.357246
leptidea_sinapisG00000003084	vps36	scaffold_2	-	1410150	1421717	30.190275	10.982224	15.342273
leptidea_sinapisG00000008148	hars	scaffold_2	+	1426772	1443166	3.363540	1.223545	1.709303
leptidea_sinapisG00000006154	-	scaffold_2	+	1714579	1718195	9.674469	3.519252	4.916429
leptidea_sinapisG00000002438	lmo1	scaffold_2	-	1732106	1748243	1.188633	0.432385	0.604047
leptidea_sinapisG00000005188	-	scaffold_2	+	1741657	1758035	0.000000	0.000000	0.000000
leptidea_sinapisG00000004620	-	scaffold_2	-	1873923	1884303	0.000000	0.000000	0.000000
leptidea_sinapisG00000005012	nup50	scaffold_2	+	1892370	1895269	18.900869	6.875511	9.605155
leptidea_sinapisG00000010378	lin9	scaffold_2	-	1898980	1900635	15.490338	5.634873	7.871971
leptidea_sinapisG00000013602	-	scaffold_2	+	1903492	1905548	1.250825	0.455009	0.635652
leptidea_sinapisG00000005628	-	scaffold_2	-	1908478	1914319	16.126844	5.866412	8.195435
leptidea_sinapisG00000008485	-	scaffold_2	+	1952296	1953562	29.075306	10.576635	14.775661
leptidea_sinapisG00000002389	-	scaffold_2	+	1954758	1958773	5.976280	2.173973	3.037061
leptidea_sinapisG00000002252	-	scaffold_2	+	1977226	1986052	3.862213	1.404945	1.962722
leptidea_sinapisG00000013918	cyb5r2	scaffold_2	-	1960836	1973828	46.468151	16.903576	23.614458
leptidea_sinapisG00000000909	y	scaffold_2	-	2077004	2092266	0.448008	0.162970	0.227671
leptidea_sinapisG00000007164	cg1139_3	scaffold_2	-	1990573	2069978	1.695172	0.616647	0.861462
leptidea_sinapisG00000010701	ac_2	scaffold_2	-	2223108	2224466	5.610775	2.041014	2.851317
leptidea_sinapisG00000009362	-	scaffold_2	-	2224479	2224900	0.000000	0.000000	0.000000
leptidea_sinapisG00000005968	l(1)sc	scaffold_2	+	2402344	2404511	6.111301	2.223089	3.105677
leptidea_sinapisG00000002202	ac	scaffold_2	+	2539174	2540373	1.769167	0.643564	0.899066
leptidea_sinapisG00000003239	tret1_11	scaffold_2	-	2565600	2579296	7.832182	2.849089	3.980204
leptidea_sinapisG00000008652	slc16a14	scaffold_2	-	2656291	2713193	3.586267	1.304565	1.822490
leptidea_sinapisG00000013662	slc16a14slc16a13	scaffold_2	+	2719788	2764610	5.465747	2.615903	3.654442
leptidea_sinapisG00000012135	-	scaffold_2	-	2764766	2772276	0.515004	0.187341	0.261718
leptidea_sinapisG00000014187	-	scaffold_2	-	2816997	2825364	4.232566	1.539667	2.150930
leptidea_sinapisG00000009105	cg4679	scaffold_2	+	2832831	2864682	18.031006	6.633720	9.267371
